1,1,122.35,334.53,132.46,57.210000000000036,1,1,1.0
1,2,208.81,250.4,93.82999999999998,40.08000000000001,1,1,1.0
1,3,734.04,267.2,70.61000000000001,37.00999999999999,1,1,1.0
2,1,97.88,337.87,135.01,58.879999999999995,1,1,1.0
2,2,208.81,250.43,93.82999999999998,40.089999999999975,1,1,1.0
2,3,720.21,268.7,71.80999999999995,37.960000000000036,1,1,1.0
3,1,73.41,341.2,137.56,60.56,1,1,1.0
3,2,208.82,250.47,93.82999999999998,40.09,1,1,1.0
3,3,706.39,270.2,73.0,38.910000000000025,1,1,1.0
4,1,48.94,344.53,140.11,62.25,1,1,1.0
4,2,208.82,250.51,93.82999999999998,40.09000000000003,1,1,1.0
4,3,692.56,271.7,74.20000000000005,39.860000000000014,1,1,1.0
5,1,24.47,347.87,142.65,63.920000000000016,1,1,1.0
5,2,208.82,250.55,93.82999999999998,40.079999999999984,1,1,1.0
5,3,678.74,273.2,75.38999999999999,40.80000000000001,1,1,1.0
6,1,0.0,351.2,145.2,65.60000000000002,1,1,1.0
6,2,208.82,250.58,93.82999999999998,40.09,1,1,1.0
6,3,664.91,274.7,76.59000000000003,41.75,1,1,1.0
7,1,0.0,355.12,121.6,65.88,1,1,1.0
7,2,208.83,250.62,93.83000000000001,40.089999999999975,1,1,1.0
7,3,650.11,276.35,77.68999999999994,42.849999999999966,1,1,1.0
8,1,0.0,359.05,98.0,68.25,1,1,1.0
8,2,208.83,250.66,93.83000000000001,40.09,1,1,1.0
8,3,635.31,278.0,78.79000000000008,43.94,1,1,1.0
9,1,0.0,362.98,74.4,63.120000000000005,1,1,1.0
9,2,208.83,250.7,93.83000000000001,40.079999999999984,1,1,1.0
9,3,620.5,279.65,79.89999999999998,45.03000000000003,1,1,1.0
10,1,0.0,366.9,50.8,58.0,1,1,1.0
10,2,208.83,250.74,93.83000000000001,40.079999999999984,1,1,1.0
10,3,605.7,281.3,81.0,46.120000000000005,1,1,1.0
11,1,0.0,376.3,29.2,52.19999999999999,1,1,1.0
11,2,208.84,250.77,93.83000000000001,40.09,1,1,1.0
11,3,589.8,283.55,82.87,46.24000000000001,1,1,1.0
12,2,208.84,250.81,93.83000000000001,40.089999999999975,1,1,1.0
12,3,573.91,285.8,84.74000000000001,46.360000000000014,1,1,1.0
13,2,208.84,250.85,93.83000000000001,40.09,1,1,1.0
13,3,558.01,288.05,86.61000000000001,46.47999999999996,1,1,1.0
14,2,208.85,250.89,93.82000000000002,40.08000000000004,1,1,1.0
14,3,542.12,290.3,88.48000000000002,46.599999999999966,1,1,1.0
15,2,208.85,250.92,93.83000000000001,40.09,1,1,1.0
15,3,525.12,292.81,91.77999999999997,47.629999999999995,1,1,1.0
16,2,208.85,250.96,93.83000000000001,40.09,1,1,1.0
16,3,508.12,295.33,93.5,48.64000000000004,1,1,1.0
17,2,208.85,251.0,93.83000000000001,40.089999999999975,1,1,1.0
17,3,491.12,297.84,95.21000000000004,49.670000000000016,1,1,1.0
18,2,208.86,251.04,93.82999999999998,40.08000000000001,1,1,1.0
18,3,474.12,300.35,96.92999999999995,50.69999999999999,1,1,1.0
19,2,208.86,251.08,93.82999999999998,40.08000000000001,1,1,1.0
19,3,457.13,302.86,98.63999999999999,51.72999999999996,1,1,1.0
20,2,208.86,251.11,93.82999999999998,40.089999999999975,1,1,1.0
20,3,440.13,305.38,100.35000000000002,52.74000000000001,1,1,1.0
21,2,208.86,251.15,93.82999999999998,40.09,1,1,1.0
21,3,423.13,307.89,102.07000000000005,53.77000000000004,1,1,1.0
22,2,208.87,251.19,93.82999999999998,40.089999999999975,1,1,1.0
22,3,404.9,310.4,102.30000000000001,54.80000000000001,1,1,1.0
23,2,208.87,251.23,93.82999999999998,40.08000000000001,1,1,1.0
23,3,384.04,313.72,106.75999999999999,55.86999999999995,1,1,1.0
24,2,208.87,251.27,93.82999999999998,40.08000000000001,1,1,1.0
24,3,368.5,317.04,105.89999999999998,56.94,1,1,1.0
25,2,208.88,251.3,93.82,40.089999999999975,1,1,1.0
25,3,347.05,320.36,111.25,58.00999999999999,1,1,1.0
26,2,208.88,251.34,93.82999999999998,40.09,1,1,1.0
26,3,327.7,323.67,111.57999999999998,59.089999999999975,1,1,1.0
27,2,208.88,251.38,93.82999999999998,40.09000000000003,1,1,1.0
27,3,307.5,326.99,114.30000000000001,60.170000000000016,1,1,1.0
28,2,208.88,251.42,93.82999999999998,40.08000000000001,1,1,1.0
28,3,286.2,330.31,116.82999999999998,61.24000000000001,1,1,1.0
29,2,208.89,251.45,93.83000000000004,40.09000000000003,1,1,1.0
29,3,264.9,333.63,119.37,62.31,1,1,1.0
30,2,208.89,251.49,93.83000000000004,40.089999999999975,1,1,1.0
30,3,243.6,336.95,121.9,63.379999999999995,1,1,1.0
